product_name,node_name,iso_year,iso_week,value,lot_size,S_lot,lot_id_list
CAL_RICE_1,CS_CAL,2024,32,70.0,10,7,"['CS_CAL-CAL_RICE_1-2024320001', 'CS_CAL-CAL_RICE_1-2024320002', 'CS_CAL-CAL_RICE_1-2024320003', 'CS_CAL-CAL_RICE_1-2024320004', 'CS_CAL-CAL_RICE_1-2024320005', 'CS_CAL-CAL_RICE_1-2024320006', 'CS_CAL-CAL_RICE_1-2024320007']"
CAL_RICE_1,CS_CAL,2024,33,70.0,10,7,"['CS_CAL-CAL_RICE_1-2024330001', 'CS_CAL-CAL_RICE_1-2024330002', 'CS_CAL-CAL_RICE_1-2024330003', 'CS_CAL-CAL_RICE_1-2024330004', 'CS_CAL-CAL_RICE_1-2024330005', 'CS_CAL-CAL_RICE_1-2024330006', 'CS_CAL-CAL_RICE_1-2024330007']"
CAL_RICE_1,CS_CAL,2024,34,70.0,10,7,"['CS_CAL-CAL_RICE_1-2024340001', 'CS_CAL-CAL_RICE_1-2024340002', 'CS_CAL-CAL_RICE_1-2024340003', 'CS_CAL-CAL_RICE_1-2024340004', 'CS_CAL-CAL_RICE_1-2024340005', 'CS_CAL-CAL_RICE_1-2024340006', 'CS_CAL-CAL_RICE_1-2024340007']"
CAL_RICE_1,CS_CAL,2024,35,70.0,10,7,"['CS_CAL-CAL_RICE_1-2024350001', 'CS_CAL-CAL_RICE_1-2024350002', 'CS_CAL-CAL_RICE_1-2024350003', 'CS_CAL-CAL_RICE_1-2024350004', 'CS_CAL-CAL_RICE_1-2024350005', 'CS_CAL-CAL_RICE_1-2024350006', 'CS_CAL-CAL_RICE_1-2024350007']"
CAL_RICE_1,CS_CAL,2024,36,70.0,10,7,"['CS_CAL-CAL_RICE_1-2024360001', 'CS_CAL-CAL_RICE_1-2024360002', 'CS_CAL-CAL_RICE_1-2024360003', 'CS_CAL-CAL_RICE_1-2024360004', 'CS_CAL-CAL_RICE_1-2024360005', 'CS_CAL-CAL_RICE_1-2024360006', 'CS_CAL-CAL_RICE_1-2024360007']"
CAL_RICE_1,CS_CAL,2024,37,70.0,10,7,"['CS_CAL-CAL_RICE_1-2024370001', 'CS_CAL-CAL_RICE_1-2024370002', 'CS_CAL-CAL_RICE_1-2024370003', 'CS_CAL-CAL_RICE_1-2024370004', 'CS_CAL-CAL_RICE_1-2024370005', 'CS_CAL-CAL_RICE_1-2024370006', 'CS_CAL-CAL_RICE_1-2024370007']"
CAL_RICE_1,CS_CAL,2024,38,70.0,10,7,"['CS_CAL-CAL_RICE_1-2024380001', 'CS_CAL-CAL_RICE_1-2024380002', 'CS_CAL-CAL_RICE_1-2024380003', 'CS_CAL-CAL_RICE_1-2024380004', 'CS_CAL-CAL_RICE_1-2024380005', 'CS_CAL-CAL_RICE_1-2024380006', 'CS_CAL-CAL_RICE_1-2024380007']"
CAL_RICE_1,CS_CAL,2024,39,70.0,10,7,"['CS_CAL-CAL_RICE_1-2024390001', 'CS_CAL-CAL_RICE_1-2024390002', 'CS_CAL-CAL_RICE_1-2024390003', 'CS_CAL-CAL_RICE_1-2024390004', 'CS_CAL-CAL_RICE_1-2024390005', 'CS_CAL-CAL_RICE_1-2024390006', 'CS_CAL-CAL_RICE_1-2024390007']"
CAL_RICE_1,CS_CAL,2024,40,70.0,10,7,"['CS_CAL-CAL_RICE_1-2024400001', 'CS_CAL-CAL_RICE_1-2024400002', 'CS_CAL-CAL_RICE_1-2024400003', 'CS_CAL-CAL_RICE_1-2024400004', 'CS_CAL-CAL_RICE_1-2024400005', 'CS_CAL-CAL_RICE_1-2024400006', 'CS_CAL-CAL_RICE_1-2024400007']"
CAL_RICE_1,CS_CAL,2024,41,70.0,10,7,"['CS_CAL-CAL_RICE_1-2024410001', 'CS_CAL-CAL_RICE_1-2024410002', 'CS_CAL-CAL_RICE_1-2024410003', 'CS_CAL-CAL_RICE_1-2024410004', 'CS_CAL-CAL_RICE_1-2024410005', 'CS_CAL-CAL_RICE_1-2024410006', 'CS_CAL-CAL_RICE_1-2024410007']"
CAL_RICE_1,CS_CAL,2024,42,70.0,10,7,"['CS_CAL-CAL_RICE_1-2024420001', 'CS_CAL-CAL_RICE_1-2024420002', 'CS_CAL-CAL_RICE_1-2024420003', 'CS_CAL-CAL_RICE_1-2024420004', 'CS_CAL-CAL_RICE_1-2024420005', 'CS_CAL-CAL_RICE_1-2024420006', 'CS_CAL-CAL_RICE_1-2024420007']"
CAL_RICE_1,CS_CAL,2024,43,70.0,10,7,"['CS_CAL-CAL_RICE_1-2024430001', 'CS_CAL-CAL_RICE_1-2024430002', 'CS_CAL-CAL_RICE_1-2024430003', 'CS_CAL-CAL_RICE_1-2024430004', 'CS_CAL-CAL_RICE_1-2024430005', 'CS_CAL-CAL_RICE_1-2024430006', 'CS_CAL-CAL_RICE_1-2024430007']"
CAL_RICE_1,CS_CAL,2024,44,70.0,10,7,"['CS_CAL-CAL_RICE_1-2024440001', 'CS_CAL-CAL_RICE_1-2024440002', 'CS_CAL-CAL_RICE_1-2024440003', 'CS_CAL-CAL_RICE_1-2024440004', 'CS_CAL-CAL_RICE_1-2024440005', 'CS_CAL-CAL_RICE_1-2024440006', 'CS_CAL-CAL_RICE_1-2024440007']"
CAL_RICE_1,CS_CAL,2024,45,70.0,10,7,"['CS_CAL-CAL_RICE_1-2024450001', 'CS_CAL-CAL_RICE_1-2024450002', 'CS_CAL-CAL_RICE_1-2024450003', 'CS_CAL-CAL_RICE_1-2024450004', 'CS_CAL-CAL_RICE_1-2024450005', 'CS_CAL-CAL_RICE_1-2024450006', 'CS_CAL-CAL_RICE_1-2024450007']"
CAL_RICE_1,CS_CAL,2024,46,70.0,10,7,"['CS_CAL-CAL_RICE_1-2024460001', 'CS_CAL-CAL_RICE_1-2024460002', 'CS_CAL-CAL_RICE_1-2024460003', 'CS_CAL-CAL_RICE_1-2024460004', 'CS_CAL-CAL_RICE_1-2024460005', 'CS_CAL-CAL_RICE_1-2024460006', 'CS_CAL-CAL_RICE_1-2024460007']"
CAL_RICE_1,CS_CAL,2024,47,70.0,10,7,"['CS_CAL-CAL_RICE_1-2024470001', 'CS_CAL-CAL_RICE_1-2024470002', 'CS_CAL-CAL_RICE_1-2024470003', 'CS_CAL-CAL_RICE_1-2024470004', 'CS_CAL-CAL_RICE_1-2024470005', 'CS_CAL-CAL_RICE_1-2024470006', 'CS_CAL-CAL_RICE_1-2024470007']"
CAL_RICE_1,CS_CAL,2024,48,70.0,10,7,"['CS_CAL-CAL_RICE_1-2024480001', 'CS_CAL-CAL_RICE_1-2024480002', 'CS_CAL-CAL_RICE_1-2024480003', 'CS_CAL-CAL_RICE_1-2024480004', 'CS_CAL-CAL_RICE_1-2024480005', 'CS_CAL-CAL_RICE_1-2024480006', 'CS_CAL-CAL_RICE_1-2024480007']"
CAL_RICE_1,CS_CAL,2024,49,70.0,10,7,"['CS_CAL-CAL_RICE_1-2024490001', 'CS_CAL-CAL_RICE_1-2024490002', 'CS_CAL-CAL_RICE_1-2024490003', 'CS_CAL-CAL_RICE_1-2024490004', 'CS_CAL-CAL_RICE_1-2024490005', 'CS_CAL-CAL_RICE_1-2024490006', 'CS_CAL-CAL_RICE_1-2024490007']"
CAL_RICE_1,CS_CAL,2024,50,70.0,10,7,"['CS_CAL-CAL_RICE_1-2024500001', 'CS_CAL-CAL_RICE_1-2024500002', 'CS_CAL-CAL_RICE_1-2024500003', 'CS_CAL-CAL_RICE_1-2024500004', 'CS_CAL-CAL_RICE_1-2024500005', 'CS_CAL-CAL_RICE_1-2024500006', 'CS_CAL-CAL_RICE_1-2024500007']"
CAL_RICE_1,CS_CAL,2024,51,70.0,10,7,"['CS_CAL-CAL_RICE_1-2024510001', 'CS_CAL-CAL_RICE_1-2024510002', 'CS_CAL-CAL_RICE_1-2024510003', 'CS_CAL-CAL_RICE_1-2024510004', 'CS_CAL-CAL_RICE_1-2024510005', 'CS_CAL-CAL_RICE_1-2024510006', 'CS_CAL-CAL_RICE_1-2024510007']"
CAL_RICE_1,CS_CAL,2024,52,70.0,10,7,"['CS_CAL-CAL_RICE_1-2024520001', 'CS_CAL-CAL_RICE_1-2024520002', 'CS_CAL-CAL_RICE_1-2024520003', 'CS_CAL-CAL_RICE_1-2024520004', 'CS_CAL-CAL_RICE_1-2024520005', 'CS_CAL-CAL_RICE_1-2024520006', 'CS_CAL-CAL_RICE_1-2024520007']"
CAL_RICE_1,CS_CAL,2025,01,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025010001', 'CS_CAL-CAL_RICE_1-2025010002', 'CS_CAL-CAL_RICE_1-2025010003', 'CS_CAL-CAL_RICE_1-2025010004', 'CS_CAL-CAL_RICE_1-2025010005', 'CS_CAL-CAL_RICE_1-2025010006', 'CS_CAL-CAL_RICE_1-2025010007']"
CAL_RICE_1,CS_CAL,2025,02,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025020001', 'CS_CAL-CAL_RICE_1-2025020002', 'CS_CAL-CAL_RICE_1-2025020003', 'CS_CAL-CAL_RICE_1-2025020004', 'CS_CAL-CAL_RICE_1-2025020005', 'CS_CAL-CAL_RICE_1-2025020006', 'CS_CAL-CAL_RICE_1-2025020007']"
CAL_RICE_1,CS_CAL,2025,03,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025030001', 'CS_CAL-CAL_RICE_1-2025030002', 'CS_CAL-CAL_RICE_1-2025030003', 'CS_CAL-CAL_RICE_1-2025030004', 'CS_CAL-CAL_RICE_1-2025030005', 'CS_CAL-CAL_RICE_1-2025030006', 'CS_CAL-CAL_RICE_1-2025030007']"
CAL_RICE_1,CS_CAL,2025,04,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025040001', 'CS_CAL-CAL_RICE_1-2025040002', 'CS_CAL-CAL_RICE_1-2025040003', 'CS_CAL-CAL_RICE_1-2025040004', 'CS_CAL-CAL_RICE_1-2025040005', 'CS_CAL-CAL_RICE_1-2025040006', 'CS_CAL-CAL_RICE_1-2025040007']"
CAL_RICE_1,CS_CAL,2025,05,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025050001', 'CS_CAL-CAL_RICE_1-2025050002', 'CS_CAL-CAL_RICE_1-2025050003', 'CS_CAL-CAL_RICE_1-2025050004', 'CS_CAL-CAL_RICE_1-2025050005', 'CS_CAL-CAL_RICE_1-2025050006', 'CS_CAL-CAL_RICE_1-2025050007']"
CAL_RICE_1,CS_CAL,2025,06,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025060001', 'CS_CAL-CAL_RICE_1-2025060002', 'CS_CAL-CAL_RICE_1-2025060003', 'CS_CAL-CAL_RICE_1-2025060004', 'CS_CAL-CAL_RICE_1-2025060005', 'CS_CAL-CAL_RICE_1-2025060006', 'CS_CAL-CAL_RICE_1-2025060007']"
CAL_RICE_1,CS_CAL,2025,07,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025070001', 'CS_CAL-CAL_RICE_1-2025070002', 'CS_CAL-CAL_RICE_1-2025070003', 'CS_CAL-CAL_RICE_1-2025070004', 'CS_CAL-CAL_RICE_1-2025070005', 'CS_CAL-CAL_RICE_1-2025070006', 'CS_CAL-CAL_RICE_1-2025070007']"
CAL_RICE_1,CS_CAL,2025,08,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025080001', 'CS_CAL-CAL_RICE_1-2025080002', 'CS_CAL-CAL_RICE_1-2025080003', 'CS_CAL-CAL_RICE_1-2025080004', 'CS_CAL-CAL_RICE_1-2025080005', 'CS_CAL-CAL_RICE_1-2025080006', 'CS_CAL-CAL_RICE_1-2025080007']"
CAL_RICE_1,CS_CAL,2025,09,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025090001', 'CS_CAL-CAL_RICE_1-2025090002', 'CS_CAL-CAL_RICE_1-2025090003', 'CS_CAL-CAL_RICE_1-2025090004', 'CS_CAL-CAL_RICE_1-2025090005', 'CS_CAL-CAL_RICE_1-2025090006', 'CS_CAL-CAL_RICE_1-2025090007']"
CAL_RICE_1,CS_CAL,2025,10,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025100001', 'CS_CAL-CAL_RICE_1-2025100002', 'CS_CAL-CAL_RICE_1-2025100003', 'CS_CAL-CAL_RICE_1-2025100004', 'CS_CAL-CAL_RICE_1-2025100005', 'CS_CAL-CAL_RICE_1-2025100006', 'CS_CAL-CAL_RICE_1-2025100007']"
CAL_RICE_1,CS_CAL,2025,11,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025110001', 'CS_CAL-CAL_RICE_1-2025110002', 'CS_CAL-CAL_RICE_1-2025110003', 'CS_CAL-CAL_RICE_1-2025110004', 'CS_CAL-CAL_RICE_1-2025110005', 'CS_CAL-CAL_RICE_1-2025110006', 'CS_CAL-CAL_RICE_1-2025110007']"
CAL_RICE_1,CS_CAL,2025,12,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025120001', 'CS_CAL-CAL_RICE_1-2025120002', 'CS_CAL-CAL_RICE_1-2025120003', 'CS_CAL-CAL_RICE_1-2025120004', 'CS_CAL-CAL_RICE_1-2025120005', 'CS_CAL-CAL_RICE_1-2025120006', 'CS_CAL-CAL_RICE_1-2025120007']"
CAL_RICE_1,CS_CAL,2025,13,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025130001', 'CS_CAL-CAL_RICE_1-2025130002', 'CS_CAL-CAL_RICE_1-2025130003', 'CS_CAL-CAL_RICE_1-2025130004', 'CS_CAL-CAL_RICE_1-2025130005', 'CS_CAL-CAL_RICE_1-2025130006', 'CS_CAL-CAL_RICE_1-2025130007']"
CAL_RICE_1,CS_CAL,2025,14,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025140001', 'CS_CAL-CAL_RICE_1-2025140002', 'CS_CAL-CAL_RICE_1-2025140003', 'CS_CAL-CAL_RICE_1-2025140004', 'CS_CAL-CAL_RICE_1-2025140005', 'CS_CAL-CAL_RICE_1-2025140006', 'CS_CAL-CAL_RICE_1-2025140007']"
CAL_RICE_1,CS_CAL,2025,15,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025150001', 'CS_CAL-CAL_RICE_1-2025150002', 'CS_CAL-CAL_RICE_1-2025150003', 'CS_CAL-CAL_RICE_1-2025150004', 'CS_CAL-CAL_RICE_1-2025150005', 'CS_CAL-CAL_RICE_1-2025150006', 'CS_CAL-CAL_RICE_1-2025150007']"
CAL_RICE_1,CS_CAL,2025,16,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025160001', 'CS_CAL-CAL_RICE_1-2025160002', 'CS_CAL-CAL_RICE_1-2025160003', 'CS_CAL-CAL_RICE_1-2025160004', 'CS_CAL-CAL_RICE_1-2025160005', 'CS_CAL-CAL_RICE_1-2025160006', 'CS_CAL-CAL_RICE_1-2025160007']"
CAL_RICE_1,CS_CAL,2025,17,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025170001', 'CS_CAL-CAL_RICE_1-2025170002', 'CS_CAL-CAL_RICE_1-2025170003', 'CS_CAL-CAL_RICE_1-2025170004', 'CS_CAL-CAL_RICE_1-2025170005', 'CS_CAL-CAL_RICE_1-2025170006', 'CS_CAL-CAL_RICE_1-2025170007']"
CAL_RICE_1,CS_CAL,2025,18,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025180001', 'CS_CAL-CAL_RICE_1-2025180002', 'CS_CAL-CAL_RICE_1-2025180003', 'CS_CAL-CAL_RICE_1-2025180004', 'CS_CAL-CAL_RICE_1-2025180005', 'CS_CAL-CAL_RICE_1-2025180006', 'CS_CAL-CAL_RICE_1-2025180007']"
CAL_RICE_1,CS_CAL,2025,19,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025190001', 'CS_CAL-CAL_RICE_1-2025190002', 'CS_CAL-CAL_RICE_1-2025190003', 'CS_CAL-CAL_RICE_1-2025190004', 'CS_CAL-CAL_RICE_1-2025190005', 'CS_CAL-CAL_RICE_1-2025190006', 'CS_CAL-CAL_RICE_1-2025190007']"
CAL_RICE_1,CS_CAL,2025,20,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025200001', 'CS_CAL-CAL_RICE_1-2025200002', 'CS_CAL-CAL_RICE_1-2025200003', 'CS_CAL-CAL_RICE_1-2025200004', 'CS_CAL-CAL_RICE_1-2025200005', 'CS_CAL-CAL_RICE_1-2025200006', 'CS_CAL-CAL_RICE_1-2025200007']"
CAL_RICE_1,CS_CAL,2025,21,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025210001', 'CS_CAL-CAL_RICE_1-2025210002', 'CS_CAL-CAL_RICE_1-2025210003', 'CS_CAL-CAL_RICE_1-2025210004', 'CS_CAL-CAL_RICE_1-2025210005', 'CS_CAL-CAL_RICE_1-2025210006', 'CS_CAL-CAL_RICE_1-2025210007']"
CAL_RICE_1,CS_CAL,2025,22,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025220001', 'CS_CAL-CAL_RICE_1-2025220002', 'CS_CAL-CAL_RICE_1-2025220003', 'CS_CAL-CAL_RICE_1-2025220004', 'CS_CAL-CAL_RICE_1-2025220005', 'CS_CAL-CAL_RICE_1-2025220006', 'CS_CAL-CAL_RICE_1-2025220007']"
CAL_RICE_1,CS_CAL,2025,23,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025230001', 'CS_CAL-CAL_RICE_1-2025230002', 'CS_CAL-CAL_RICE_1-2025230003', 'CS_CAL-CAL_RICE_1-2025230004', 'CS_CAL-CAL_RICE_1-2025230005', 'CS_CAL-CAL_RICE_1-2025230006', 'CS_CAL-CAL_RICE_1-2025230007']"
CAL_RICE_1,CS_CAL,2025,24,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025240001', 'CS_CAL-CAL_RICE_1-2025240002', 'CS_CAL-CAL_RICE_1-2025240003', 'CS_CAL-CAL_RICE_1-2025240004', 'CS_CAL-CAL_RICE_1-2025240005', 'CS_CAL-CAL_RICE_1-2025240006', 'CS_CAL-CAL_RICE_1-2025240007']"
CAL_RICE_1,CS_CAL,2025,25,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025250001', 'CS_CAL-CAL_RICE_1-2025250002', 'CS_CAL-CAL_RICE_1-2025250003', 'CS_CAL-CAL_RICE_1-2025250004', 'CS_CAL-CAL_RICE_1-2025250005', 'CS_CAL-CAL_RICE_1-2025250006', 'CS_CAL-CAL_RICE_1-2025250007']"
CAL_RICE_1,CS_CAL,2025,26,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025260001', 'CS_CAL-CAL_RICE_1-2025260002', 'CS_CAL-CAL_RICE_1-2025260003', 'CS_CAL-CAL_RICE_1-2025260004', 'CS_CAL-CAL_RICE_1-2025260005', 'CS_CAL-CAL_RICE_1-2025260006', 'CS_CAL-CAL_RICE_1-2025260007']"
CAL_RICE_1,CS_CAL,2025,27,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025270001', 'CS_CAL-CAL_RICE_1-2025270002', 'CS_CAL-CAL_RICE_1-2025270003', 'CS_CAL-CAL_RICE_1-2025270004', 'CS_CAL-CAL_RICE_1-2025270005', 'CS_CAL-CAL_RICE_1-2025270006', 'CS_CAL-CAL_RICE_1-2025270007']"
CAL_RICE_1,CS_CAL,2025,28,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025280001', 'CS_CAL-CAL_RICE_1-2025280002', 'CS_CAL-CAL_RICE_1-2025280003', 'CS_CAL-CAL_RICE_1-2025280004', 'CS_CAL-CAL_RICE_1-2025280005', 'CS_CAL-CAL_RICE_1-2025280006', 'CS_CAL-CAL_RICE_1-2025280007']"
CAL_RICE_1,CS_CAL,2025,29,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025290001', 'CS_CAL-CAL_RICE_1-2025290002', 'CS_CAL-CAL_RICE_1-2025290003', 'CS_CAL-CAL_RICE_1-2025290004', 'CS_CAL-CAL_RICE_1-2025290005', 'CS_CAL-CAL_RICE_1-2025290006', 'CS_CAL-CAL_RICE_1-2025290007']"
CAL_RICE_1,CS_CAL,2025,30,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025300001', 'CS_CAL-CAL_RICE_1-2025300002', 'CS_CAL-CAL_RICE_1-2025300003', 'CS_CAL-CAL_RICE_1-2025300004', 'CS_CAL-CAL_RICE_1-2025300005', 'CS_CAL-CAL_RICE_1-2025300006', 'CS_CAL-CAL_RICE_1-2025300007']"
CAL_RICE_1,CS_CAL,2025,31,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025310001', 'CS_CAL-CAL_RICE_1-2025310002', 'CS_CAL-CAL_RICE_1-2025310003', 'CS_CAL-CAL_RICE_1-2025310004', 'CS_CAL-CAL_RICE_1-2025310005', 'CS_CAL-CAL_RICE_1-2025310006', 'CS_CAL-CAL_RICE_1-2025310007']"
CAL_RICE_1,CS_CAL,2025,32,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025320001', 'CS_CAL-CAL_RICE_1-2025320002', 'CS_CAL-CAL_RICE_1-2025320003', 'CS_CAL-CAL_RICE_1-2025320004', 'CS_CAL-CAL_RICE_1-2025320005', 'CS_CAL-CAL_RICE_1-2025320006', 'CS_CAL-CAL_RICE_1-2025320007']"
CAL_RICE_1,CS_CAL,2025,33,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025330001', 'CS_CAL-CAL_RICE_1-2025330002', 'CS_CAL-CAL_RICE_1-2025330003', 'CS_CAL-CAL_RICE_1-2025330004', 'CS_CAL-CAL_RICE_1-2025330005', 'CS_CAL-CAL_RICE_1-2025330006', 'CS_CAL-CAL_RICE_1-2025330007']"
CAL_RICE_1,CS_CAL,2025,34,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025340001', 'CS_CAL-CAL_RICE_1-2025340002', 'CS_CAL-CAL_RICE_1-2025340003', 'CS_CAL-CAL_RICE_1-2025340004', 'CS_CAL-CAL_RICE_1-2025340005', 'CS_CAL-CAL_RICE_1-2025340006', 'CS_CAL-CAL_RICE_1-2025340007']"
CAL_RICE_1,CS_CAL,2025,35,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025350001', 'CS_CAL-CAL_RICE_1-2025350002', 'CS_CAL-CAL_RICE_1-2025350003', 'CS_CAL-CAL_RICE_1-2025350004', 'CS_CAL-CAL_RICE_1-2025350005', 'CS_CAL-CAL_RICE_1-2025350006', 'CS_CAL-CAL_RICE_1-2025350007']"
CAL_RICE_1,CS_CAL,2025,36,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025360001', 'CS_CAL-CAL_RICE_1-2025360002', 'CS_CAL-CAL_RICE_1-2025360003', 'CS_CAL-CAL_RICE_1-2025360004', 'CS_CAL-CAL_RICE_1-2025360005', 'CS_CAL-CAL_RICE_1-2025360006', 'CS_CAL-CAL_RICE_1-2025360007']"
CAL_RICE_1,CS_CAL,2025,37,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025370001', 'CS_CAL-CAL_RICE_1-2025370002', 'CS_CAL-CAL_RICE_1-2025370003', 'CS_CAL-CAL_RICE_1-2025370004', 'CS_CAL-CAL_RICE_1-2025370005', 'CS_CAL-CAL_RICE_1-2025370006', 'CS_CAL-CAL_RICE_1-2025370007']"
CAL_RICE_1,CS_CAL,2025,38,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025380001', 'CS_CAL-CAL_RICE_1-2025380002', 'CS_CAL-CAL_RICE_1-2025380003', 'CS_CAL-CAL_RICE_1-2025380004', 'CS_CAL-CAL_RICE_1-2025380005', 'CS_CAL-CAL_RICE_1-2025380006', 'CS_CAL-CAL_RICE_1-2025380007']"
CAL_RICE_1,CS_CAL,2025,39,70.0,10,7,"['CS_CAL-CAL_RICE_1-2025390001', 'CS_CAL-CAL_RICE_1-2025390002', 'CS_CAL-CAL_RICE_1-2025390003', 'CS_CAL-CAL_RICE_1-2025390004', 'CS_CAL-CAL_RICE_1-2025390005', 'CS_CAL-CAL_RICE_1-2025390006', 'CS_CAL-CAL_RICE_1-2025390007']"
